City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,day,month,weekend,AQI_future
Delhi,2023-11-04,260,143.0,280.8,215.8,296.4,2.73,247.0,4,11,1,213.0
Delhi,2023-12-04,213,117.15,230.04,176.79,242.82,2.24,202.35,4,12,0,91.0
Delhi,2023-01-05,91,50.05,98.28,75.53,103.74,0.96,86.45,5,1,0,76.0
Delhi,2023-02-05,76,41.8,82.08,63.08,86.64,0.8,72.2,5,2,1,107.0
Delhi,2023-03-05,107,58.85,115.56,88.81,121.98,1.12,101.65,5,3,1,113.0
Delhi,2023-04-05,113,62.15,122.04,93.79,128.82,1.19,107.35,5,4,0,183.0
Delhi,2023-05-05,183,100.65,197.64,151.89,208.62,1.92,173.85,5,5,0,234.0
Delhi,2023-06-05,234,128.7,252.72,194.22,266.76,2.46,222.3,5,6,0,173.0
Delhi,2023-07-05,173,95.15,186.84,143.59,197.22,1.82,164.35,5,7,0,131.0
Delhi,2023-08-05,131,72.05,141.48,108.73,149.34,1.38,124.45,5,8,1,197.0
Delhi,2023-09-05,197,108.35,212.76,163.51,224.58,2.07,187.15,5,9,0,203.0
Delhi,2023-10-05,203,111.65,219.24,168.49,231.42,2.13,192.85,5,10,0,274.0
Delhi,2023-11-05,274,150.7,295.92,227.42,312.36,2.88,260.3,5,11,1,227.0
Delhi,2023-12-05,227,124.85,245.16,188.41,258.78,2.38,215.65,5,12,0,96.0
Delhi,2023-01-06,96,52.8,103.68,79.68,109.44,1.01,91.2,6,1,0,120.0
Delhi,2023-02-06,120,66.0,129.6,99.6,136.8,1.26,114.0,6,2,0,121.0
Delhi,2023-03-06,121,66.55,130.68,100.43,137.94,1.27,114.95,6,3,0,171.0
Delhi,2023-04-06,171,94.05,184.68,141.93,194.94,1.8,162.45,6,4,0,166.0
Delhi,2023-05-06,166,91.3,179.28,137.78,189.24,1.74,157.7,6,5,1,139.0
Delhi,2023-06-06,139,76.45,150.12,115.37,158.46,1.46,132.05,6,6,0,239.0
Delhi,2023-07-06,239,131.45,258.12,198.37,272.46,2.51,227.05,6,7,0,161.0
Delhi,2023-08-06,161,88.55,173.88,133.63,183.54,1.69,152.95,6,8,1,152.0
Delhi,2023-09-06,152,83.6,164.16,126.16,173.28,1.6,144.4,6,9,0,134.0
Delhi,2023-10-06,134,73.7,144.72,111.22,152.76,1.41,127.3,6,10,0,130.0
Delhi,2023-11-06,130,71.5,140.4,107.9,148.2,1.37,123.5,6,11,0,169.0
Delhi,2023-12-06,169,92.95,182.52,140.27,192.66,1.77,160.55,6,12,0,69.0
Delhi,2023-01-07,69,37.95,74.52,57.27,78.66,0.72,65.55,7,1,1,71.0
Delhi,2023-02-07,71,39.05,76.68,58.93,80.94,0.75,67.45,7,2,0,118.0
Delhi,2023-03-07,118,64.9,127.44,97.94,134.52,1.24,112.1,7,3,0,144.0
Delhi,2023-04-07,144,79.2,155.52,119.52,164.16,1.51,136.8,7,4,0,96.0
Delhi,2023-05-07,96,52.8,103.68,79.68,109.44,1.01,91.2,7,5,1,72.0
Delhi,2023-06-07,72,39.6,77.76,59.76,82.08,0.76,68.4,7,6,0,77.0
Delhi,2023-07-07,77,42.35,83.16,63.91,87.78,0.81,73.15,7,7,0,71.0
Delhi,2023-08-07,71,39.05,76.68,58.93,80.94,0.75,67.45,7,8,0,64.0
Delhi,2023-09-07,64,35.2,69.12,53.12,72.96,0.67,60.8,7,9,0,65.0
Delhi,2023-10-07,65,35.75,70.2,53.95,74.1,0.68,61.75,7,10,1,69.0
Delhi,2023-11-07,69,37.95,74.52,57.27,78.66,0.72,65.55,7,11,0,77.0
Delhi,2023-12-07,77,42.35,83.16,63.91,87.78,0.81,73.15,7,12,0,92.0
Delhi,2023-01-08,92,50.6,99.36,76.36,104.88,0.97,87.4,8,1,1,91.0
Delhi,2023-02-08,91,50.05,98.28,75.53,103.74,0.96,86.45,8,2,0,75.0
Delhi,2023-03-08,75,41.25,81.0,62.25,85.5,0.79,71.25,8,3,0,105.0
Delhi,2023-04-08,105,57.75,113.4,87.15,119.7,1.1,99.75,8,4,1,85.0
Delhi,2023-05-08,85,46.75,91.8,70.55,96.9,0.89,80.75,8,5,0,101.0
Delhi,2023-06-08,101,55.55,109.08,83.83,115.14,1.06,95.95,8,6,0,102.0
Delhi,2023-07-08,102,56.1,110.16,84.66,116.28,1.07,96.9,8,7,1,110.0
Delhi,2023-08-08,110,60.5,118.8,91.3,125.4,1.16,104.5,8,8,0,118.0
Delhi,2023-09-08,118,64.9,127.44,97.94,134.52,1.24,112.1,8,9,0,133.0
Delhi,2023-10-08,133,73.15,143.64,110.39,151.62,1.4,126.35,8,10,1,123.0
Delhi,2023-11-08,123,67.65,132.84,102.09,140.22,1.29,116.85,8,11,0,126.0
Delhi,2023-12-08,126,69.3,136.08,104.58,143.64,1.32,119.7,8,12,0,140.0
Delhi,2023-01-09,140,77.0,151.2,116.2,159.6,1.47,133.0,9,1,0,136.0
Delhi,2023-02-09,136,74.8,146.88,112.88,155.04,1.43,129.2,9,2,0,136.0
Delhi,2023-03-09,136,74.8,146.88,112.88,155.04,1.43,129.2,9,3,0,136.0
Delhi,2023-04-09,136,74.8,146.88,112.88,155.04,1.43,129.2,9,4,1,121.0
Delhi,2023-05-09,121,66.55,130.68,100.43,137.94,1.27,114.95,9,5,0,106.0
Delhi,2023-06-09,106,58.3,114.48,87.98,120.84,1.11,100.7,9,6,0,104.0
Delhi,2023-07-09,104,57.2,112.32,86.32,118.56,1.09,98.8,9,7,1,83.0
Delhi,2023-08-09,83,45.65,89.64,68.89,94.62,0.87,78.85,9,8,0,54.0
Delhi,2023-09-09,54,29.7,58.32,44.82,61.56,0.57,51.3,9,9,1,45.0
Delhi,2023-10-09,45,24.75,48.6,37.35,51.3,0.47,42.75,9,10,0,54.0
Delhi,2023-11-09,54,29.7,58.32,44.82,61.56,0.57,51.3,9,11,0,89.0
Delhi,2023-12-09,89,48.95,96.12,73.87,101.46,0.93,84.55,9,12,1,147.0
Delhi,2023-01-10,147,80.85,158.76,122.01,167.58,1.54,139.65,10,1,0,146.0
Delhi,2023-02-10,146,80.3,157.68,121.18,166.44,1.53,138.7,10,2,0,155.0
Delhi,2023-03-10,155,85.25,167.4,128.65,176.7,1.63,147.25,10,3,0,176.0
Delhi,2023-04-10,176,96.8,190.08,146.08,200.64,1.85,167.2,10,4,0,177.0
Delhi,2023-05-10,177,97.35,191.16,146.91,201.78,1.86,168.15,10,5,0,212.0
Delhi,2023-06-10,212,116.6,228.96,175.96,241.68,2.23,201.4,10,6,1,216.0
Delhi,2023-07-10,216,118.8,233.28,179.28,246.24,2.27,205.2,10,7,0,164.0
Delhi,2023-08-10,164,90.2,177.12,136.12,186.96,1.72,155.8,10,8,0,175.0
Delhi,2023-09-10,175,96.25,189.0,145.25,199.5,1.84,166.25,10,9,1,180.0
Delhi,2023-10-10,180,99.0,194.4,149.4,205.2,1.89,171.0,10,10,0,193.0
Delhi,2023-11-10,193,106.15,208.44,160.19,220.02,2.03,183.35,10,11,0,220.0
Delhi,2023-12-10,220,121.0,237.6,182.6,250.8,2.31,209.0,10,12,1,366.0
Delhi,2023-01-11,366,201.3,395.28,303.78,417.24,3.84,347.7,11,1,0,392.0
Delhi,2023-02-11,392,215.6,423.36,325.36,446.88,4.12,372.4,11,2,1,468.0
Delhi,2023-03-11,468,257.4,505.44,388.44,533.52,4.91,444.6,11,3,1,415.0
Delhi,2023-04-11,415,228.25,448.2,344.45,473.1,4.36,394.25,11,4,0,454.0
Delhi,2023-05-11,454,249.7,490.32,376.82,517.56,4.77,431.3,11,5,0,421.0
Delhi,2023-06-11,421,231.55,454.68,349.43,479.94,4.42,399.95,11,6,1,395.0
Delhi,2023-07-11,395,217.25,426.6,327.85,450.3,4.15,375.25,11,7,0,426.0
Delhi,2023-08-11,426,234.3,460.08,353.58,485.64,4.47,404.7,11,8,0,437.0
Delhi,2023-09-11,437,240.35,471.96,362.71,498.18,4.59,415.15,11,9,0,279.0
Delhi,2023-10-11,279,153.45,301.32,231.57,318.06,2.93,265.05,11,10,0,220.0
Delhi,2023-11-11,220,121.0,237.6,182.6,250.8,2.31,209.0,11,11,1,218.0
Delhi,2023-12-11,218,119.9,235.44,180.94,248.52,2.29,207.1,11,12,0,372.0
Delhi,2023-01-12,372,204.6,401.76,308.76,424.08,3.91,353.4,12,1,0,353.0
Delhi,2023-02-12,353,194.15,381.24,292.99,402.42,3.71,335.35,12,2,1,314.0
Delhi,2023-03-12,314,172.7,339.12,260.62,357.96,3.3,298.3,12,3,1,311.0
Delhi,2023-04-12,311,171.05,335.88,258.13,354.54,3.27,295.45,12,4,0,297.0
Delhi,2023-05-12,297,163.35,320.76,246.51,338.58,3.12,282.15,12,5,0,286.0
Delhi,2023-06-12,286,157.3,308.88,237.38,326.04,3.0,271.7,12,6,0,320.0
Delhi,2023-07-12,320,176.0,345.6,265.6,364.8,3.36,304.0,12,7,0,324.0
Delhi,2023-08-12,324,178.2,349.92,268.92,369.36,3.4,307.8,12,8,1,321.0
Delhi,2023-09-12,321,176.55,346.68,266.43,365.94,3.37,304.95,12,9,0,314.0
Delhi,2023-10-12,314,172.7,339.12,260.62,357.96,3.3,298.3,12,10,0,317.0
Delhi,2023-11-12,317,174.35,342.36,263.11,361.38,3.33,301.15,12,11,1,355.0
Delhi,2023-12-12,355,195.25,383.4,294.65,404.7,3.73,337.25,12,12,0,346.0
Delhi,2024-01-01,346,190.3,373.68,287.18,394.44,3.63,328.7,1,1,0,340.0
Delhi,2024-02-01,340,187.0,367.2,282.2,387.6,3.57,323.0,1,2,0,341.0
Delhi,2024-03-01,341,187.55,368.28,283.03,388.74,3.58,323.95,1,3,0,377.0
Delhi,2024-04-01,377,207.35,407.16,312.91,429.78,3.96,358.15,1,4,0,333.0
Delhi,2024-05-01,333,183.15,359.64,276.39,379.62,3.5,316.35,1,5,0,319.0
Delhi,2024-06-01,319,175.45,344.52,264.77,363.66,3.35,303.05,1,6,1,333.0
Delhi,2024-07-01,333,183.15,359.64,276.39,379.62,3.5,316.35,1,7,0,345.0
Delhi,2024-08-01,345,189.75,372.6,286.35,393.3,3.62,327.75,1,8,0,343.0
Delhi,2024-09-01,343,188.65,370.44,284.69,391.02,3.6,325.85,1,9,1,273.0
Delhi,2024-10-01,273,150.15,294.84,226.59,311.22,2.87,259.35,1,10,0,348.0
Delhi,2024-11-01,348,191.4,375.84,288.84,396.72,3.65,330.6,1,11,0,340.0
Delhi,2024-12-01,340,187.0,367.2,282.2,387.6,3.57,323.0,1,12,1,176.0
Delhi,2024-01-02,176,96.8,190.08,146.08,200.64,1.85,167.2,2,1,0,215.0
Delhi,2024-02-02,215,118.25,232.2,178.45,245.1,2.26,204.25,2,2,0,199.0
Delhi,2024-03-02,199,109.45,214.92,165.17,226.86,2.09,189.05,2,3,1,274.0
Delhi,2024-04-02,274,150.7,295.92,227.42,312.36,2.88,260.3,2,4,0,177.0
Delhi,2024-05-02,177,97.35,191.16,146.91,201.78,1.86,168.15,2,5,0,140.0
Delhi,2024-06-02,140,77.0,151.2,116.2,159.6,1.47,133.0,2,6,1,174.0
Delhi,2024-07-02,174,95.7,187.92,144.42,198.36,1.83,165.3,2,7,0,161.0
Delhi,2024-08-02,161,88.55,173.88,133.63,183.54,1.69,152.95,2,8,0,146.0
Delhi,2024-09-02,146,80.3,157.68,121.18,166.44,1.53,138.7,2,9,0,295.0
Delhi,2024-10-02,295,162.25,318.6,244.85,336.3,3.1,280.25,2,10,0,313.0
Delhi,2024-11-02,313,172.15,338.04,259.79,356.82,3.29,297.35,2,11,1,300.0
Delhi,2024-12-02,300,165.0,324.0,249.0,342.0,3.15,285.0,2,12,0,208.0
Delhi,2024-01-03,208,114.4,224.64,172.64,237.12,2.18,197.6,3,1,0,117.0
Delhi,2024-02-03,117,64.35,126.36,97.11,133.38,1.23,111.15,3,2,1,126.0
Delhi,2024-03-03,126,69.3,136.08,104.58,143.64,1.32,119.7,3,3,1,141.0
Delhi,2024-04-03,141,77.55,152.28,117.03,160.74,1.48,133.95,3,4,0,125.0
Delhi,2024-05-03,125,68.75,135.0,103.75,142.5,1.31,118.75,3,5,0,138.0
Delhi,2024-06-03,138,75.9,149.04,114.54,157.32,1.45,131.1,3,6,0,181.0
Delhi,2024-07-03,181,99.55,195.48,150.23,206.34,1.9,171.95,3,7,0,157.0
Delhi,2024-08-03,157,86.35,169.56,130.31,178.98,1.65,149.15,3,8,1,145.0
Delhi,2024-09-03,145,79.75,156.6,120.35,165.3,1.52,137.75,3,9,0,182.0
Delhi,2024-10-03,182,100.1,196.56,151.06,207.48,1.91,172.9,3,10,0,201.0
Delhi,2024-11-03,201,110.55,217.08,166.83,229.14,2.11,190.95,3,11,1,190.0
Delhi,2024-12-03,190,104.5,205.2,157.7,216.6,2.0,180.5,3,12,0,133.0
Delhi,2024-01-04,133,73.15,143.64,110.39,151.62,1.4,126.35,4,1,0,144.0
Delhi,2024-02-04,144,79.2,155.52,119.52,164.16,1.51,136.8,4,2,1,167.0
Delhi,2024-03-04,167,91.85,180.36,138.61,190.38,1.75,158.65,4,3,0,173.0
Delhi,2024-04-04,173,95.15,186.84,143.59,197.22,1.82,164.35,4,4,0,174.0
Delhi,2024-05-04,174,95.7,187.92,144.42,198.36,1.83,165.3,4,5,1,168.0
Delhi,2024-06-04,168,92.4,181.44,139.44,191.52,1.76,159.6,4,6,0,179.0
Delhi,2024-07-04,179,98.45,193.32,148.57,204.06,1.88,170.05,4,7,0,191.0
Delhi,2024-08-04,191,105.05,206.28,158.53,217.74,2.01,181.45,4,8,1,203.0
Delhi,2024-09-04,203,111.65,219.24,168.49,231.42,2.13,192.85,4,9,0,222.0
Delhi,2024-10-04,222,122.1,239.76,184.26,253.08,2.33,210.9,4,10,0,240.0
Delhi,2024-11-04,240,132.0,259.2,199.2,273.6,2.52,228.0,4,11,0,232.0
Delhi,2024-12-04,232,127.6,250.56,192.56,264.48,2.44,220.4,4,12,0,200.0
Delhi,2024-01-05,200,110.0,216.0,166.0,228.0,2.1,190.0,5,1,0,197.0
Delhi,2024-02-05,197,108.35,212.76,163.51,224.58,2.07,187.15,5,2,0,264.0
Delhi,2024-03-05,264,145.2,285.12,219.12,300.96,2.77,250.8,5,3,0,282.0
Delhi,2024-04-05,282,155.1,304.56,234.06,321.48,2.96,267.9,5,4,0,292.0
Delhi,2024-05-05,292,160.6,315.36,242.36,332.88,3.07,277.4,5,5,1,248.0
Delhi,2024-06-05,248,136.4,267.84,205.84,282.72,2.6,235.6,5,6,0,303.0
Delhi,2024-07-05,303,166.65,327.24,251.49,345.42,3.18,287.85,5,7,0,225.0
Delhi,2024-08-05,225,123.75,243.0,186.75,256.5,2.36,213.75,5,8,0,179.0
Delhi,2024-09-05,179,98.45,193.32,148.57,204.06,1.88,170.05,5,9,0,180.0
Delhi,2024-10-05,180,99.0,194.4,149.4,205.2,1.89,171.0,5,10,1,242.0
Delhi,2024-11-05,242,133.1,261.36,200.86,275.88,2.54,229.9,5,11,0,184.0
Delhi,2024-12-05,184,101.2,198.72,152.72,209.76,1.93,174.8,5,12,0,245.0
Delhi,2024-01-06,245,134.75,264.6,203.35,279.3,2.57,232.75,6,1,1,173.0
Delhi,2024-02-06,173,95.15,186.84,143.59,197.22,1.82,164.35,6,2,0,155.0
Delhi,2024-03-06,155,85.25,167.4,128.65,176.7,1.63,147.25,6,3,0,211.0
Delhi,2024-04-06,211,116.05,227.88,175.13,240.54,2.22,200.45,6,4,1,251.0
Delhi,2024-05-06,251,138.05,271.08,208.33,286.14,2.64,238.45,6,5,0,183.0
Delhi,2024-06-06,183,100.65,197.64,151.89,208.62,1.92,173.85,6,6,0,231.0
Delhi,2024-07-06,231,127.05,249.48,191.73,263.34,2.43,219.45,6,7,1,237.0
Delhi,2024-08-06,237,130.35,255.96,196.71,270.18,2.49,225.15,6,8,0,182.0
Delhi,2024-09-06,182,100.1,196.56,151.06,207.48,1.91,172.9,6,9,0,172.0
Delhi,2024-10-06,172,94.6,185.76,142.76,196.08,1.81,163.4,6,10,1,223.0
Delhi,2024-11-06,223,122.65,240.84,185.09,254.22,2.34,211.85,6,11,0,213.0
Delhi,2024-12-06,213,117.15,230.04,176.79,242.82,2.24,202.35,6,12,0,105.0
Delhi,2024-01-07,105,57.75,113.4,87.15,119.7,1.1,99.75,7,1,1,118.0
Delhi,2024-02-07,118,64.9,127.44,97.94,134.52,1.24,112.1,7,2,0,108.0
Delhi,2024-03-07,108,59.4,116.64,89.64,123.12,1.13,102.6,7,3,0,61.0
Delhi,2024-04-07,61,33.55,65.88,50.63,69.54,0.64,57.95,7,4,1,77.0
Delhi,2024-05-07,77,42.35,83.16,63.91,87.78,0.81,73.15,7,5,0,65.0
Delhi,2024-06-07,65,35.75,70.2,53.95,74.1,0.68,61.75,7,6,0,56.0
Delhi,2024-07-07,56,30.8,60.48,46.48,63.84,0.59,53.2,7,7,1,56.0
Delhi,2024-08-07,56,30.8,60.48,46.48,63.84,0.59,53.2,7,8,0,84.0
Delhi,2024-09-07,84,46.2,90.72,69.72,95.76,0.88,79.8,7,9,1,138.0
Delhi,2024-10-07,138,75.9,149.04,114.54,157.32,1.45,131.1,7,10,0,113.0
Delhi,2024-11-07,113,62.15,122.04,93.79,128.82,1.19,107.35,7,11,0,107.0
Delhi,2024-12-07,107,58.85,115.56,88.81,121.98,1.12,101.65,7,12,1,64.0
Delhi,2024-01-08,64,35.2,69.12,53.12,72.96,0.67,60.8,8,1,0,76.0
Delhi,2024-02-08,76,41.8,82.08,63.08,86.64,0.8,72.2,8,2,0,68.0
Delhi,2024-03-08,68,37.4,73.44,56.44,77.52,0.71,64.6,8,3,0,64.0
Delhi,2024-04-08,64,35.2,69.12,53.12,72.96,0.67,60.8,8,4,0,59.0
Delhi,2024-05-08,59,32.45,63.72,48.97,67.26,0.62,56.05,8,5,0,61.0
Delhi,2024-06-08,61,33.55,65.88,50.63,69.54,0.64,57.95,8,6,1,61.0
Delhi,2024-07-08,61,33.55,65.88,50.63,69.54,0.64,57.95,8,7,0,54.0
Delhi,2024-08-08,54,29.7,58.32,44.82,61.56,0.57,51.3,8,8,0,61.0
Delhi,2024-09-08,61,33.55,65.88,50.63,69.54,0.64,57.95,8,9,1,71.0
Delhi,2024-10-08,71,39.05,76.68,58.93,80.94,0.75,67.45,8,10,0,69.0
Delhi,2024-11-08,69,37.95,74.52,57.27,78.66,0.72,65.55,8,11,0,56.0
Delhi,2024-12-08,56,30.8,60.48,46.48,63.84,0.59,53.2,8,12,1,101.0
Delhi,2024-01-09,101,55.55,109.08,83.83,115.14,1.06,95.95,9,1,0,87.0
Delhi,2024-02-09,87,47.85,93.96,72.21,99.18,0.91,82.65,9,2,0,89.0
Delhi,2024-03-09,89,48.95,96.12,73.87,101.46,0.93,84.55,9,3,1,69.0
Delhi,2024-04-09,69,37.95,74.52,57.27,78.66,0.72,65.55,9,4,0,83.0
Delhi,2024-05-09,83,45.65,89.64,68.89,94.62,0.87,78.85,9,5,0,95.0
Delhi,2024-06-09,95,52.25,102.6,78.85,108.3,1.0,90.25,9,6,1,71.0
Delhi,2024-07-09,71,39.05,76.68,58.93,80.94,0.75,67.45,9,7,0,91.0
Delhi,2024-08-09,91,50.05,98.28,75.53,103.74,0.96,86.45,9,8,0,114.0
Delhi,2024-09-09,114,62.7,123.12,94.62,129.96,1.2,108.3,9,9,0,106.0
Delhi,2024-10-09,106,58.3,114.48,87.98,120.84,1.11,100.7,9,10,0,71.0
Delhi,2024-11-09,71,39.05,76.68,58.93,80.94,0.75,67.45,9,11,1,64.0
Delhi,2024-12-09,64,35.2,69.12,53.12,72.96,0.67,60.8,9,12,0,149.0
Delhi,2024-01-10,149,81.95,160.92,123.67,169.86,1.56,141.55,10,1,0,173.0
Delhi,2024-02-10,173,95.15,186.84,143.59,197.22,1.82,164.35,10,2,1,162.0
Delhi,2024-03-10,162,89.1,174.96,134.46,184.68,1.7,153.9,10,3,1,184.0
Delhi,2024-04-10,184,101.2,198.72,152.72,209.76,1.93,174.8,10,4,0,145.0
Delhi,2024-05-10,145,79.75,156.6,120.35,165.3,1.52,137.75,10,5,0,143.0
Delhi,2024-06-10,143,78.65,154.44,118.69,163.02,1.5,135.85,10,6,0,126.0
Delhi,2024-07-10,126,69.3,136.08,104.58,143.64,1.32,119.7,10,7,0,167.0
Delhi,2024-08-10,167,91.85,180.36,138.61,190.38,1.75,158.65,10,8,1,164.0
Delhi,2024-09-10,164,90.2,177.12,136.12,186.96,1.72,155.8,10,9,0,132.0
Delhi,2024-10-10,132,72.6,142.56,109.56,150.48,1.39,125.4,10,10,0,141.0
Delhi,2024-11-10,141,77.55,152.28,117.03,160.74,1.48,133.95,10,11,1,155.0
Delhi,2024-12-10,155,85.25,167.4,128.65,176.7,1.63,147.25,10,12,0,339.0
Delhi,2024-01-11,339,186.45,366.12,281.37,386.46,3.56,322.05,11,1,0,318.0
Delhi,2024-02-11,318,174.9,343.44,263.94,362.52,3.34,302.1,11,2,1,381.0
Delhi,2024-03-11,381,209.55,411.48,316.23,434.34,4.0,361.95,11,3,0,380.0
Delhi,2024-04-11,380,209.0,410.4,315.4,433.2,3.99,361.0,11,4,0,372.0
Delhi,2024-05-11,372,204.6,401.76,308.76,424.08,3.91,353.4,11,5,1,351.0
Delhi,2024-06-11,351,193.05,379.08,291.33,400.14,3.69,333.45,11,6,0,377.0
Delhi,2024-07-11,377,207.35,407.16,312.91,429.78,3.96,358.15,11,7,0,379.0
Delhi,2024-08-11,379,208.45,409.32,314.57,432.06,3.98,360.05,11,8,1,350.0
Delhi,2024-09-11,350,192.5,378.0,290.5,399.0,3.68,332.5,11,9,0,334.0
Delhi,2024-10-11,334,183.7,360.72,277.22,380.76,3.51,317.3,11,10,0,352.0
Delhi,2024-11-11,352,193.6,380.16,292.16,401.28,3.7,334.4,11,11,0,334.0
Delhi,2024-12-11,334,183.7,360.72,277.22,380.76,3.51,317.3,11,12,0,285.0
Delhi,2024-01-12,285,156.75,307.8,236.55,324.9,2.99,270.75,12,1,0,280.0
Delhi,2024-02-12,280,154.0,302.4,232.4,319.2,2.94,266.0,12,2,0,268.0
Delhi,2024-03-12,268,147.4,289.44,222.44,305.52,2.81,254.6,12,3,0,178.0
Delhi,2024-04-12,178,97.9,192.24,147.74,202.92,1.87,169.1,12,4,0,165.0
Delhi,2024-05-12,165,90.75,178.2,136.95,188.1,1.73,156.75,12,5,1,197.0
Delhi,2024-06-12,197,108.35,212.76,163.51,224.58,2.07,187.15,12,6,0,233.0
Delhi,2024-07-12,233,128.15,251.64,193.39,265.62,2.45,221.35,12,7,0,302.0
Delhi,2024-08-12,302,166.1,326.16,250.66,344.28,3.17,286.9,12,8,0,186.0
Delhi,2024-09-12,186,102.3,200.88,154.38,212.04,1.95,176.7,12,9,0,234.0
Delhi,2024-10-12,234,128.7,252.72,194.22,266.76,2.46,222.3,12,10,1,199.0
Delhi,2024-11-12,199,109.45,214.92,165.17,226.86,2.09,189.05,12,11,0,288.0
Delhi,2024-12-12,288,158.4,311.04,239.04,328.32,3.02,273.6,12,12,0,119.0
Hyderabad,2018-01-01,119,65.45,128.52,98.77,135.66,1.25,113.05,1,1,0,117.0
Hyderabad,2018-02-01,117,64.35,126.36,97.11,133.38,1.23,111.15,1,2,0,156.0
Hyderabad,2018-03-01,156,85.8,168.48,129.48,177.84,1.64,148.2,1,3,0,169.0
Hyderabad,2018-04-01,169,92.95,182.52,140.27,192.66,1.77,160.55,1,4,1,148.0
Hyderabad,2018-05-01,148,81.4,159.84,122.84,168.72,1.55,140.6,1,5,0,146.0
Hyderabad,2018-06-01,146,80.3,157.68,121.18,166.44,1.53,138.7,1,6,0,139.0
Hyderabad,2018-07-01,139,76.45,150.12,115.37,158.46,1.46,132.05,1,7,1,142.0
Hyderabad,2018-08-01,142,78.1,153.36,117.86,161.88,1.49,134.9,1,8,0,153.0
Hyderabad,2018-09-01,153,84.15,165.24,126.99,174.42,1.61,145.35,1,9,1,155.0
Hyderabad,2018-10-01,155,85.25,167.4,128.65,176.7,1.63,147.25,1,10,0,152.0
Hyderabad,2018-11-01,152,83.6,164.16,126.16,173.28,1.6,144.4,1,11,0,151.0
Hyderabad,2018-12-01,151,83.05,163.08,125.33,172.14,1.59,143.45,1,12,1,117.0
Hyderabad,2018-01-02,117,64.35,126.36,97.11,133.38,1.23,111.15,2,1,0,115.0
Hyderabad,2018-02-02,115,63.25,124.2,95.45,131.1,1.21,109.25,2,2,0,107.0
Hyderabad,2018-03-02,107,58.85,115.56,88.81,121.98,1.12,101.65,2,3,0,103.0
Hyderabad,2018-04-02,103,56.65,111.24,85.49,117.42,1.08,97.85,2,4,0,122.0
Hyderabad,2018-05-02,122,67.1,131.76,101.26,139.08,1.28,115.9,2,5,0,116.0
Hyderabad,2018-06-02,116,63.8,125.28,96.28,132.24,1.22,110.2,2,6,1,138.0
Hyderabad,2018-07-02,138,75.9,149.04,114.54,157.32,1.45,131.1,2,7,0,104.0
Hyderabad,2018-08-02,104,57.2,112.32,86.32,118.56,1.09,98.8,2,8,0,105.0
Hyderabad,2018-09-02,105,57.75,113.4,87.15,119.7,1.1,99.75,2,9,1,115.0
Hyderabad,2018-10-02,115,63.25,124.2,95.45,131.1,1.21,109.25,2,10,0,102.0
Hyderabad,2018-11-02,102,56.1,110.16,84.66,116.28,1.07,96.9,2,11,0,100.0
Hyderabad,2018-12-02,100,55.0,108.0,83.0,114.0,1.05,95.0,2,12,1,121.0
Hyderabad,2018-01-03,121,66.55,130.68,100.43,137.94,1.27,114.95,3,1,0,116.0
Hyderabad,2018-02-03,116,63.8,125.28,96.28,132.24,1.22,110.2,3,2,1,109.0
Hyderabad,2018-03-03,109,59.95,117.72,90.47,124.26,1.14,103.55,3,3,1,118.0
Hyderabad,2018-04-03,118,64.9,127.44,97.94,134.52,1.24,112.1,3,4,0,105.0
Hyderabad,2018-05-03,105,57.75,113.4,87.15,119.7,1.1,99.75,3,5,0,101.0
Hyderabad,2018-06-03,101,55.55,109.08,83.83,115.14,1.06,95.95,3,6,1,101.0
Hyderabad,2018-07-03,101,55.55,109.08,83.83,115.14,1.06,95.95,3,7,0,107.0
Hyderabad,2018-08-03,107,58.85,115.56,88.81,121.98,1.12,101.65,3,8,0,117.0
Hyderabad,2018-09-03,117,64.35,126.36,97.11,133.38,1.23,111.15,3,9,0,118.0
Hyderabad,2018-10-03,118,64.9,127.44,97.94,134.52,1.24,112.1,3,10,0,117.0
Hyderabad,2018-11-03,117,64.35,126.36,97.11,133.38,1.23,111.15,3,11,1,92.0
Hyderabad,2018-12-03,92,50.6,99.36,76.36,104.88,0.97,87.4,3,12,0,94.0
Hyderabad,2018-01-04,94,51.7,101.52,78.02,107.16,0.99,89.3,4,1,0,72.0
Hyderabad,2018-02-04,72,39.6,77.76,59.76,82.08,0.76,68.4,4,2,1,97.0
Hyderabad,2018-03-04,97,53.35,104.76,80.51,110.58,1.02,92.15,4,3,1,93.0
Hyderabad,2018-04-04,93,51.15,100.44,77.19,106.02,0.98,88.35,4,4,0,86.0
Hyderabad,2018-05-04,86,47.3,92.88,71.38,98.04,0.9,81.7,4,5,0,97.0
Hyderabad,2018-06-04,97,53.35,104.76,80.51,110.58,1.02,92.15,4,6,0,77.0
Hyderabad,2018-07-04,77,42.35,83.16,63.91,87.78,0.81,73.15,4,7,0,73.0
Hyderabad,2018-08-04,73,40.15,78.84,60.59,83.22,0.77,69.35,4,8,1,101.0
Hyderabad,2018-09-04,101,55.55,109.08,83.83,115.14,1.06,95.95,4,9,0,84.0
Hyderabad,2018-10-04,84,46.2,90.72,69.72,95.76,0.88,79.8,4,10,0,70.0
